DAUID,transit_stop_count
35250742,73
35250743,58
35250744,69
35250745,74
35250746,76
35250747,62
35250748,69
35250749,67
35250750,57
35250753,39
35250754,32
35250755,27
35250756,29
35250757,56
35250758,49
35250759,52
35250760,58
35250761,61
35250762,67
35250763,77
35250764,70
35250765,67
35250766,63
35250767,82
35250768,82
35250769,83
35250770,69
35250771,83
35250772,76
35250773,71
35250774,64
35250775,50
35250776,41
35250777,82
35250778,83
35250779,83
35250780,84
35250781,82
35250782,81
35250783,62
35250784,76
35250785,70
35250786,76
35250787,12
35250788,12
35250789,61
35250790,63
35250791,65
35250792,66
35250793,65
35250798,50
35250799,53
35250800,53
35250801,107
35250802,79
35250803,1
35250804,0
35250805,0
35250806,0
35250807,0
35250810,0
35250812,0
35250813,0
35250814,0
35250815,0
35250826,22
35250827,22
35250828,33
35250829,32
35250830,42
35250831,47
35250832,44
35250833,34
35250834,30
35250835,26
35250836,19
35250843,38
35250845,52
35250846,38
35250847,148
35250848,31
35250849,25
35250850,35
35250851,40
35250852,44
35250853,84
35250854,180
35250855,57
35250857,39
35250859,40
35250860,45
35250861,50
35250862,0
35250863,0
35250864,0
35250865,0
35250866,0
35250867,0
35250868,0
35250869,0
35250870,0
35250871,0
35250872,0
35250873,0
35250874,0
35250875,0
35250876,0
35250877,2
35250878,15
35250879,17
35250880,17
35250881,18
35250882,18
35250883,13
35250884,12
35250885,18
35250886,21
35250887,23
35250888,24
35250889,21
35250890,16
35250891,14
35250892,8
35250893,0
35250894,0
35250895,0
35250896,0
35250897,0
35250898,0
35250899,0
35250900,0
35250901,0
35250902,0
35250903,0
35250904,0
35250905,0
35250906,0
35250907,0
35250908,4
35250909,9
35250910,8
35250911,6
35250912,10
35250913,8
35250914,18
35250918,0
35250919,10
35250920,0
35250921,0
35250922,0
35250923,0
35250924,0
35250925,0
35250928,0
35250929,0
35250930,0
35250931,0
35250932,0
35250933,0
35250934,0
35250935,0
35250936,0
35250937,0
35250938,0
35250939,0
35250940,0
35250941,0
35250942,0
35250943,19
35250944,19
35250945,13
35250946,14
35250947,19
35250948,15
35250949,19
35250950,16
35250951,16
35250952,12
35250953,72
35250954,70
35250955,74
35250956,72
35250957,68
35250958,69
35250959,67
35250960,68
35250961,70
35250962,33
35250963,29
35250964,23
35250965,30
35250966,54
35250967,70
35250968,71
35250969,77
35250970,62
35250971,0
35250972,0
35250973,0
35250974,0
35250975,0
35250976,0
35250978,4
35250980,0
35250981,27
35250982,18
35250983,21
35250985,26
35250986,10
35250987,25
35250988,22
35250989,24
35250990,34
35250991,24
35250992,35
35250993,53
35250994,65
35250995,66
35250996,12
35250997,2
35250998,3
35250999,16
35251000,39
35251001,44
35251002,43
35251003,14
35251004,16
35251005,24
35251006,23
35251007,15
35251008,28
35251009,19
35251010,18
35251011,11
35251012,22
35251013,16
35251014,16
35251015,20
35251016,34
35251017,25
35251018,23
35251019,0
35251020,0
35251021,0
35251022,0
35251023,0
35251024,0
35251025,34
35251026,23
35251027,0
35251028,0
35251029,4
35251030,0
35251031,17
35251032,22
35251033,9
35251035,22
35251036,22
35251037,31
35251038,10
35251039,8
35260001,15
35260002,10
35260003,3
35260004,16
35260005,9
35260006,1
35260007,0
35260008,6
35260009,6
35260010,0
35260011,0
35260012,0
35260013,10
35260014,5
35260015,10
35260016,10
35260022,0
35260023,0
35260024,0
35260025,0
35260026,0
35260027,0
35260028,0
35260029,0
35260030,4
35260031,4
35260032,2
35260033,2
35260034,0
35260035,0
35260036,0
35260037,0
35260038,0
35260039,0
35260040,0
35260041,0
35260042,0
35260043,0
35260044,0
35260045,0
35260046,0
35260047,0
35260048,0
35260049,0
35260050,2
35260051,2
35260052,4
35260053,0
35260054,2
35260055,1
35260056,0
35260057,0
35260058,0
35260059,0
35260060,0
35260061,0
35260062,0
35260063,0
35260064,0
35260065,0
35260066,0
35260067,0
35260068,0
35260069,0
35260070,0
35260071,0
35260072,0
35260073,0
35260074,0
35260075,3
35260076,3
35260077,3
35260078,3
35260079,3
35260080,3
35260081,0
35260082,0
35260083,0
35260084,0
35260085,1
35260086,3
35260087,3
35260088,0
35260089,4
35260090,4
35260091,4
35260092,4
35260093,4
35260094,4
35260095,0
35260096,4
35260097,1
35260098,0
35260099,3
35260100,3
35260101,3
35260102,2
35260103,0
35260104,0
35260105,0
35260106,0
35260107,0
35260108,0
35260109,0
35260110,0
35260111,0
35260112,0
35260113,2
35260114,2
35260115,2
35260116,2
35260118,0
35260119,0
35260121,1
35260122,0
35260123,0
35260124,0
35260125,0
35260126,0
35260127,0
35260128,0
35260129,0
35260130,0
35260131,0
35260132,0
35260133,0
35260134,0
35260135,0
35260136,0
35260139,38
35260140,46
35260141,55
35260142,53
35260143,50
35260144,50
35260145,52
35260146,60
35260147,41
35260148,60
35260149,72
35260150,69
35260151,72
35260152,53
35260153,56
35260154,51
35260155,59
35260156,34
35260157,32
35260158,31
35260159,29
35260160,30
35260161,32
35260162,25
35260163,30
35260164,26
35260165,32
35260166,35
35260167,30
35260168,23
35260169,32
35260170,39
35260171,42
35260172,32
35260173,36
35260174,26
35260175,23
35260176,14
35260177,43
35260178,52
35260179,64
35260180,63
35260181,68
35260182,27
35260183,35
35260184,24
35260185,37
35260186,43
35260187,38
35260188,41
35260189,17
35260190,25
35260191,16
35260192,25
35260193,19
35260194,38
35260195,0
35260196,0
35260198,3
35260199,19
35260200,32
35260201,33
35260202,28
35260203,32
35260204,39
35260205,27
35260206,38
35260207,25
35260208,30
35260209,7
35260211,8
35260212,16
35260214,1
35260215,18
35260216,22
35260223,0
35260224,3
35260225,7
35260226,7
35260227,4
35260228,0
35260229,11
35260230,4
35260231,6
35260232,8
35260233,6
35260234,8
35260235,6
35260236,6
35260237,6
35260238,2
35260239,0
35260240,12
35260241,8
35260242,14
35260243,19
35260244,8
35260245,15
35260246,22
35260247,18
35260248,14
35260249,20
35260250,36
35260251,3
35260252,35
35260253,31
35260254,42
35260255,35
35260256,50
35260257,43
35260258,29
35260259,54
35260260,45
35260261,47
35260262,48
35260263,9
35260264,0
35260265,2
35260266,7
35260267,7
35260268,9
35260269,9
35260270,8
35260271,2
35260272,6
35260273,0
35260274,0
35260275,0
35260276,0
35260277,0
35260278,0
35260279,0
35260280,0
35260281,0
35260282,0
35260283,0
35260284,0
35260285,0
35260286,0
35260287,0
35260288,1
35260289,0
35260290,0
35260291,0
35260296,0
35260298,0
35260299,0
35260300,0
35260301,0
35260302,0
35260303,0
35260304,0
35260307,0
35260309,0
35260310,0
35260311,0
35260313,0
35260314,0
35260315,0
35260316,0
35260317,0
35260318,0
35260319,0
35260320,0
35260321,0
35260322,0
35260323,0
35260324,0
35260325,0
35260326,0
35260327,0
35260328,0
35260330,0
35260332,0
35260333,0
35260334,0
35260335,0
35260336,2
35260337,2
35260338,2
35260339,0
35260340,0
35260341,0
35260342,0
35260357,0
35260358,0
35260359,0
35260360,0
35260361,0
35260362,0
35260365,42
35260366,47
35260367,29
35260368,49
35260369,66
35260370,51
35260372,46
35260373,53
35260375,59
35260376,60
35260377,64
35260378,52
35260379,52
35260382,59
35260383,66
35260384,87
35260385,69
35260386,75
35260387,79
35260388,85
35260389,85
35260390,87
35260391,77
35260392,78
35260393,80
35260394,79
35260395,77
35260396,69
35260397,67
35260398,59
35260400,35
35260401,24
35260402,33
35260403,21
35260404,29
35260405,30
35260407,21
35260410,21
35260411,19
35260412,21
35260413,25
35260414,29
35260416,27
35260418,32
35260419,30
35260420,17
35260423,57
35260424,60
35260425,55
35260426,52
35260427,53
35260428,54
35260429,62
35260430,60
35260431,64
35260432,66
35260433,60
35260434,62
35260435,59
35260436,64
35260437,61
35260438,73
35260439,87
35260440,88
35260441,100
35260442,88
35260443,93
35260444,87
35260445,90
35260446,91
35260447,95
35260448,108
35260449,106
35260450,103
35260451,94
35260452,95
35260453,99
35260454,73
35260455,32
35260456,32
35260457,24
35260458,40
35260459,37
35260460,28
35260461,36
35260462,42
35260463,36
35260466,46
35260467,47
35260468,52
35260469,58
35260470,63
35260471,59
35260472,49
35260473,50
35260474,25
35260475,33
35260476,52
35260477,59
35260478,47
35260479,58
35260480,63
35260481,71
35260482,61
35260483,62
35260484,66
35260485,59
35260486,38
35260487,35
35260488,61
35260489,42
35260490,47
35260491,41
35260492,42
35260493,43
35260494,31
35260498,52
35260499,56
35260500,63
35260501,71
35260502,56
35260503,52
35260504,52
35260505,59
35260506,78
35260507,62
35260508,58
35260509,90
35260510,74
35260511,46
35260512,57
35260513,61
35260514,63
35260515,59
35260516,58
35260517,65
35260518,56
35260519,46
35260520,39
35260521,27
35260522,27
35260523,24
35260524,22
35260525,28
35260528,42
35260529,39
35260530,24
35260531,31
35260532,54
35260533,51
35260534,64
35260535,54
35260536,52
35260537,56
35260538,67
35260541,55
35260542,44
35260543,52
35260544,57
35260545,52
35260546,61
35260547,69
35260548,61
35260549,67
35260550,60
35260551,58
35260552,50
35260553,57
35260554,60
35260555,63
35260556,67
35260557,44
35260558,51
35260559,26
35260560,20
35260561,30
35260562,28
35260563,37
35260564,41
35260565,61
35260566,46
35260567,38
35260568,41
35260569,2
35260571,17
35260573,32
35260574,30
35260575,24
35260576,16
35260577,17
35260578,24
35260579,0
35260582,12
35260583,41
35260584,25
35260585,43
35260586,50
35260587,8
35260588,29
35260589,12
35260590,48
35260591,50
35260592,43
35260593,47
35260594,40
35260595,55
35260596,35
35260597,16
35260598,23
35260599,23
35260600,15
35260602,31
35260603,28
35260605,0
35260606,47
35260607,41
35260608,42
35260609,38
35260610,27
35260611,3
35260612,8
35260613,11
35260614,10
35260616,0
35260617,1
35260618,2
35260619,2
35260620,2
35260621,2
35260622,1
35260623,2
35260624,5
35260625,4
35260626,2
35260627,2
35260628,4
35260629,4
35260630,4
35260631,4
35260632,2
35260633,2
35260634,4
35260635,0
35260636,0
35260637,0
35260638,0
35260639,0
35260640,0
35260641,0
35260645,58
35260646,54
35260647,64
35260648,58
35260649,56
35260650,55
35260651,50
35260652,48
35260653,28
35260654,49
35260655,26
35260656,52
35260657,67
35260658,70
35260659,65
35260660,22
35260661,28
35260665,9
35260666,22
35260667,31
35260668,28
35260669,24
35260670,35
35260671,22
35260675,1
35260676,3
35260677,3
35260678,3
35260679,4
35260680,5
35260681,5
35260682,4
35260683,1
35260684,4
35260685,7
35260686,0
35260687,0
35260688,0
35260689,0
35260690,0
35260695,0
35260696,0
35260697,0
35260698,2
35260701,2
35260702,3
35260704,1
35260706,1
35260707,1
35260708,1
35260709,1
35260710,2
35260711,0
35260712,9
35260713,7
35260714,7
35260715,9
35260716,7
35260717,6
35260718,10
35260719,9
35260720,2
35260721,3
35260722,3
35260723,3
35260724,1
35260728,34
35260729,27
35260730,35
35260731,1
35260732,0
35260734,0
35260736,20
35260737,48
35260738,29
35260739,30
35260740,58
35260741,25
35260742,10
35260743,33
35260744,23
35260746,60
35260747,61
35260748,0
35260749,0
35260750,26
35260751,0
35260752,0
35260753,0
35260754,0
35260755,0
35260756,0
35260757,6
35260758,0
35260759,0
35260760,57
35260761,53
35260762,0
35260763,44
35260764,41
35260765,38
35260766,42
35260767,0
35260768,0
35260769,0
35260770,0
35260771,0
35260772,0
35260773,0
35260774,0
35260775,0
35260776,0
35260777,0
35260778,0
35260779,0
35260780,0
35260781,0
35260782,0
35260783,0
35260784,0
35260785,0
35260786,0
35260787,0
35260788,0
35260789,0
35260790,0
35260791,0
35260792,0
35260793,0
35260794,0
35260795,0
35260796,0
35260797,0
35260798,16
35260799,0
35260800,0
35260801,0
35260802,0
35260803,0
35260804,0
35260805,0
35260806,0
35260807,0
35260808,0
35260809,0
35260810,0
35260811,0
35260812,0
35260813,0
35260815,1
35260816,1
35260817,1
35260818,2
35260819,2
35260820,0
35260821,1
35260822,0
35260823,0
35260824,0
35260825,11
35260826,11
35260827,14
35260828,0
35260829,0
35260830,0
35260831,0
35260832,0
35260833,0
35260834,2
35260835,0
35260836,0
35260837,0
35280151,0
35280152,0
35280153,0
35280154,0
35280155,0
35280156,0
35280157,0
35280158,0
35280159,0
35280160,0
35280161,0
35280162,0
35280163,0
35280164,0
35280165,0
35280166,0
35280167,0
35280168,0
35280169,0
35280170,0
35280171,0
35280172,0
35280173,0
35280174,0
35280175,0
35280176,0
35280177,0
35280178,0
35280179,0
35280180,0
35280181,0
35280182,0
35280183,0
35280184,0
35280185,0
35280186,0
35280187,0
35280188,0
35280189,0
35280190,0
35280191,0
35280192,0
35280193,0
35280194,0
35280195,0
35280196,0
35280197,0
35280198,0
35280199,0
35280200,0
35280201,0
35280202,0
35280203,0
35280204,0
35280205,0
35280206,0
35280207,0
35280208,0
35280209,0
35280210,0
35280211,0
35280212,0
35280213,0
35280214,0
35280215,0
35280216,0
35280217,0
35280218,0
35280219,0
35280220,0
35280221,0
35280222,0
35280223,0
35280224,0
35280225,0
35280226,0
35280227,0
35280228,0
35280229,0
35280230,0
35280231,0
35280232,0
35280233,0
35280234,0
35280235,0
35280236,0
35280237,0
35280238,0
35280239,0
35280240,0
35280241,0
35280242,0
35280243,0
35280244,0
35280245,0
35280246,0
35280247,0
35280248,0
35280249,0
35280250,0
35280251,0
35280252,0
35280253,0
35280254,0
35280255,0
35280256,0
35280257,0
35280258,0
35280259,0
35280260,0
35280261,0
35280262,0
35280263,0
35280264,0
35280265,0
35280266,0
35280267,0
35280268,0
35280269,0
35280270,0
35280271,0
35280272,0
35280273,0
35280274,0
35280275,0
35280276,0
35280277,0
35280278,0
35280279,0
35280280,0
35280281,0
35280282,0
35280283,0
35280284,0
35280285,0
35280286,0
35280287,0
35280288,0
35280289,0
35280290,0
35280291,0
35280292,0
35280293,0
35280294,0
35280295,0
35280296,0
35280297,0
35280298,0
35280299,0
35280300,0
35280301,0
35280302,0
35280303,0
35280304,0
35280305,0
35280306,0
35280307,0
35280308,0
35280309,0
35280310,0
35280311,0
35280312,0
35280313,0
35280314,0
35280315,0
35280316,0
35280317,0
35280318,0
35280319,0
35280320,0
35280321,0
35280322,0
35280323,0
35280324,0
35280325,0
35280326,0
35280327,0
35280328,0
35280329,0
35280330,0
35280331,0
35280332,0
35280333,0
35280334,0
35280335,0
35280336,0
35280337,0
35280338,0
35280339,0
35280340,0
35280341,0
35280342,0
35280343,0
35280344,0
35280345,0
35280346,0
35280347,0
35280348,0
35280349,0
35280350,0
35280351,0
35280352,0
35280353,0
35280354,0
35280355,0
35280356,0
35280357,0
35290007,0
35290008,0
35290009,0
35290010,0
35290011,0
35290012,0
35290013,0
35290014,0
35290015,0
35290016,0
35290017,0
35290018,0
35290019,0
35290020,0
35290021,0
35290022,0
35290023,0
35290024,0
35290025,0
35290026,0
35290027,0
35290029,0
35290030,0
35290031,0
35290032,0
35290033,0
35290034,0
35290035,0
35290036,0
35290037,0
35290038,0
35290039,0
35290040,0
35290041,0
35290042,0
35290043,0
35290044,0
35290045,0
35290046,0
35290047,0
35290048,0
35290049,0
35290050,0
35290051,0
35290052,0
35290054,0
35290055,0
35290056,0
35290057,0
35290060,0
35290066,0
35290067,0
35290068,2
35290069,0
35290070,0
35290071,0
35290084,3
35290085,2
35290086,4
35290087,4
35290088,4
35290089,4
35290090,2
35290091,4
35290092,2
35290093,0
35290094,1
35290095,5
35290096,8
35290097,9
35290098,8
35290099,6
35290100,6
35290101,6
35290102,4
35290103,4
35290104,6
35290105,2
35290106,4
35290107,0
35290108,0
35290109,0
35290110,0
35290111,0
35290112,7
35290113,0
35290114,0
35290115,0
35290116,0
35290118,0
35290119,0
35290121,0
35290122,0
35290123,0
35290124,0
35290126,0
35290128,0
35290129,0
35290130,0
35290131,0
35290132,0
35290133,0
35290134,0
35290135,0
35290136,0
35290137,0
35290138,0
35290139,0
35290140,0
35290141,0
35290142,0
35290143,0
35290144,0
35290145,0
35290146,0
35290147,0
35290148,0
35290149,0
35290150,2
35290151,2
35290152,4
35290153,2
35290154,2
35290155,2
35290156,4
35290157,4
35290158,4
35290159,4
35290164,0
35290165,0
35290221,0
35290223,0
35290224,0
35290225,0
35290226,0
35290227,0
35290228,0
35290229,0
35290230,0
35290231,0
35290232,0
35290233,0
35290234,0
35290235,0
35290236,0
35290237,0
35290238,0
35290239,0
35290240,0
35290241,0
35290242,0
35290243,0
35290244,0
35290245,0
35290246,0
35290247,0
35290248,0
35290249,0
35290250,2
35290251,0
35290252,1
35290253,0
35290254,0
35290255,0
35290256,0
35290257,0
35290258,0
35290259,0
35290260,0
35290261,0
35290262,0
35290263,0
35290264,0
35290265,0
35290267,0
35290268,0
35290269,0
35290270,0
35290271,0
35290272,0
35290273,0
35290274,0
35290275,0
35290276,0
35290277,0
35290278,0
35290279,0
35290280,0
35290281,0
35290282,0
35290283,0
35290284,0
35290285,0
35290286,0
35290287,0
35290288,0
35290289,0
35290290,0
35290291,0
35290292,0
35290293,0
35290294,0
35290295,0
35290296,0
35290297,0
35290298,0
35290299,0
35290300,0
35290301,0
35290302,0
35290303,0
35290304,0
35290305,0
35290306,0
35290307,0
35290308,0
35290309,0
35290310,0
35290311,0
35290313,0
35290314,0
35290316,0
35290317,0
35290318,0
35290319,0
35290320,0
35290321,0
35290322,0
35290323,0
35290324,0
35290325,0
35290326,0
35290327,0
35290328,0
35290329,0
35290330,0
35290331,0
35290332,0
35290333,0
35300002,0
35300003,8
35300004,13
35300005,11
35300006,13
35300007,13
35300008,0
35300009,11
35300010,11
35300011,5
35300012,0
35300013,0
35300027,30
35300028,29
35300029,29
35300030,23
35300031,34
35300032,36
35300033,29
35300034,35
35300035,16
35300036,26
35300037,31
35300038,18
35300039,20
35300040,32
35300041,21
35300042,30
35300043,43
35300044,48
35300045,46
35300046,34
35300047,33
35300048,28
35300049,20
35300050,26
35300051,33
35300052,38
35300053,35
35300054,46
35300055,44
35300056,46
35300057,45
35300058,37
35300059,36
35300060,31
35300061,27
35300062,41
35300063,48
35300064,45
35300065,65
35300066,69
35300070,63
35300071,59
35300072,61
35300073,45
35300074,53
35300075,49
35300076,38
35300078,22
35300079,22
35300080,14
35300081,20
35300082,21
35300084,20
35300085,31
35300086,37
35300087,30
35300088,34
35300089,31
35300090,29
35300091,30
35300092,32
35300095,17
35300096,24
35300097,24
35300098,27
35300099,32
35300100,34
35300101,29
35300104,54
35300110,47
35300112,47
35300113,45
35300116,46
35300117,52
35300118,54
35300119,54
35300120,57
35300121,38
35300122,39
35300125,48
35300126,57
35300127,58
35300128,53
35300129,49
35300130,47
35300131,53
35300132,45
35300133,54
35300134,41
35300135,50
35300136,43
35300137,52
35300138,55
35300139,56
35300140,61
35300141,61
35300142,59
35300143,51
35300144,52
35300145,49
35300146,40
35300147,47
35300148,50
35300149,41
35300150,48
35300151,43
35300152,56
35300153,47
35300154,62
35300155,49
35300158,52
35300159,53
35300160,50
35300161,56
35300162,56
35300163,68
35300164,56
35300165,68
35300166,61
35300167,63
35300168,61
35300169,59
35300171,56
35300172,54
35300173,56
35300174,38
35300177,58
35300179,69
35300180,62
35300181,60
35300182,60
35300183,42
35300184,42
35300185,54
35300186,50
35300187,37
35300189,50
35300190,59
35300191,51
35300192,49
35300193,45
35300194,40
35300195,42
35300196,43
35300197,40
35300198,48
35300199,46
35300200,51
35300201,58
35300202,56
35300203,52
35300204,58
35300205,52
35300206,60
35300207,49
35300208,43
35300212,39
35300213,47
35300214,43
35300217,41
35300218,44
35300219,44
35300222,55
35300223,60
35300224,59
35300225,62
35300226,59
35300227,64
35300228,64
35300231,56
35300237,46
35300238,50
35300243,28
35300247,40
35300249,24
35300250,32
35300252,25
35300253,20
35300254,15
35300255,14
35300256,23
35300259,29
35300262,13
35300265,23
35300266,24
35300267,26
35300268,33
35300269,35
35300273,32
35300275,30
35300276,36
35300277,30
35300280,20
35300282,24
35300283,28
35300285,28
35300286,30
35300287,38
35300288,38
35300289,40
35300290,38
35300291,35
35300292,39
35300296,63
35300297,41
35300298,64
35300329,41
35300330,40
35300332,33
35300333,41
35300334,39
35300335,42
35300338,36
35300339,33
35300340,22
35300341,29
35300343,64
35300344,58
35300347,71
35300348,71
35300349,57
35300350,48
35300351,50
35300353,33
35300354,33
35300355,31
35300357,34
35300358,33
35300359,36
35300360,30
35300361,40
35300362,42
35300363,57
35300364,64
35300365,80
35300366,64
35300367,95
35300368,95
35300369,99
35300370,99
35300371,93
35300372,84
35300373,88
35300374,54
35300375,65
35300376,82
35300377,49
35300378,43
35300379,43
35300380,78
35300381,102
35300382,107
35300383,111
35300384,103
35300385,83
35300386,76
35300387,66
35300388,60
35300389,42
35300390,42
35300391,60
35300392,54
35300393,60
35300394,69
35300395,95
35300396,109
35300397,95
35300398,42
35300399,27
35300400,22
35300401,28
35300402,28
35300403,35
35300404,33
35300405,38
35300406,32
35300407,36
35300408,44
35300409,39
35300410,36
35300413,29
35300414,39
35300415,29
35300416,39
35300417,39
35300418,37
35300424,32
35300425,36
35300429,29
35300431,42
35300432,44
35300433,42
35300434,35
35300435,35
35300436,36
35300437,21
35300438,38
35300439,46
35300440,51
35300441,44
35300442,34
35300443,42
35300444,38
35300445,39
35300446,42
35300447,42
35300448,43
35300449,39
35300450,41
35300451,34
35300452,39
35300453,39
35300454,51
35300455,50
35300456,48
35300460,20
35300462,13
35300463,14
35300464,6
35300466,24
35300469,9
35300470,20
35300471,25
35300472,23
35300473,22
35300476,36
35300477,29
35300478,36
35300479,36
35300480,42
35300481,46
35300482,43
35300483,35
35300484,36
35300485,32
35300486,31
35300487,23
35300488,34
35300489,20
35300492,47
35300493,31
35300494,41
35300495,43
35300496,39
35300498,32
35300500,37
35300501,40
35300502,40
35300503,39
35300504,34
35300505,27
35300507,40
35300508,35
35300510,37
35300511,35
35300512,24
35300513,24
35300514,25
35300515,28
35300516,32
35300517,28
35300518,18
35300519,17
35300520,19
35300525,21
35300526,22
35300527,24
35300528,17
35300529,23
35300530,20
35300531,26
35300537,10
35300538,14
35300539,14
35300540,21
35300541,12
35300542,10
35300543,15
35300544,13
35300545,23
35300547,27
35300548,29
35300549,30
35300550,22
35300551,23
35300552,27
35300553,25
35300554,22
35300555,25
35300556,23
35300557,43
35300558,42
35300559,11
35300560,17
35300561,0
35300563,5
35300564,10
35300565,14
35300566,22
35300567,17
35300568,31
35300569,33
35300573,13
35300574,15
35300575,12
35300576,0
35300579,25
35300580,36
35300581,32
35300582,39
35300583,36
35300584,36
35300587,39
35300588,39
35300589,41
35300590,44
35300591,34
35300598,21
35300599,19
35300600,32
35300608,5
35300611,42
35300612,27
35300613,32
35300614,31
35300615,34
35300618,59
35300619,59
35300620,60
35300621,64
35300622,52
35300623,43
35300624,61
35300625,64
35300626,75
35300627,82
35300628,89
35300629,80
35300630,74
35300631,56
35300632,72
35300633,41
35300634,49
35300636,20
35300639,21
35300640,41
35300641,51
35300642,42
35300645,52
35300646,47
35300647,39
35300648,34
35300649,21
35300650,29
35300651,35
35300652,31
35300653,15
35300654,15
35300655,10
35300656,17
35300657,27
35300658,22
35300660,9
35300661,18
35300662,30
35300663,29
35300664,25
35300665,13
35300667,43
35300671,39
35300674,28
35300677,44
35300678,48
35300679,64
35300680,49
35300681,58
35300682,76
35300683,77
35300684,65
35300685,60
35300686,55
35300687,59
35300688,36
35300689,57
35300693,21
35300694,16
35300701,51
35300702,36
35300705,29
35300706,47
35300707,39
35300708,70
35300709,27
35300711,43
35300713,53
35300714,48
35300716,51
35300717,50
35300718,23
35300719,50
35300720,39
35300721,27
35300722,45
35300726,52
35300727,19
35300728,63
35300729,41
35300730,46
35300732,40
35300734,11
35300735,10
35300737,32
35300738,32
35300739,27
35300740,29
35300741,0
35300742,0
35300743,0
35300744,0
35300745,0
35300746,0
35300747,0
35300749,22
35300751,12
35300754,0
35300755,0
35300756,0
35300757,0
35300758,0
35300759,0
35300760,0
35300761,0
35300762,0
35300763,0
35300764,0
35300765,0
35300766,0
35300767,0
35300768,0
35300769,0
35300770,0
35300771,0
35300772,0
35300773,0
35300774,0
35300775,0
35300776,2
35300777,3
35300778,6
35300780,5
35300783,12
35300784,9
35300785,11
35300786,9
35300787,8
35300788,2
35300789,8
35300790,4
35300791,8
35300792,4
35300793,0
35300795,0
35300796,0
35300797,0
35300798,0
35300799,0
35300800,0
35300801,0
35300802,0
35300803,0
35300804,0
35300805,0
35300806,0
35300807,0
35300808,0
35300809,0
35300810,0
35300811,0
35300812,0
35300813,0
35300814,0
35300815,0
35300816,0
35300818,0
35300819,0
35300821,27
35300822,24
35300823,26
35300824,29
35300825,25
35300826,24
35300827,29
35300828,29
35300830,7
35300832,0
35300833,11
35300836,25
35300837,26
35300838,38
35300839,58
35300840,59
35300841,69
35300842,80
35300843,53
35300844,62
35300845,55
35300846,51
35300847,55
35300850,0
35300851,5
35300853,23
35300854,13
35300856,10
35300857,10
35300858,9
35300859,7
35300860,9
35300861,9
35300863,10
35300864,7
35300869,18
35300870,30
35300871,27
35300872,27
35300873,21
35300874,6
35300875,13
35300876,17
35300877,16
35300878,27
35300880,7
35300881,18
35300882,19
35300883,21
35300884,9
35300885,11
35300886,8
35300887,13
35300888,22
35300889,11
35300890,8
35300891,22
35300892,33
35300893,62
35300894,6
35300895,44
35300896,36
35300899,13
35300900,11
35300902,11
35300904,0
35300906,0
35300908,4
35300909,15
35300911,13
35300913,16
35300914,28
35300915,15
35300916,32
35300917,33
35300918,11
35300919,29
35300920,51
35300921,17
35300922,27
35300924,7
35300926,18
35300927,18
35300928,31
35300929,0
35300930,0
35300932,17
35300934,11
35300936,0
35300938,4
35300939,10
35300941,0
35300942,0
35300943,0
35300944,10
35300945,20
35300946,40
35300947,41
35300948,30
35300949,29
35300950,24
35300952,23
35300954,35
35300955,40
35300957,40
35300958,44
35300960,40
35300961,37
35300962,35
35300963,20
35300965,41
35300966,39
35300967,35
35300968,33
35300970,26
35300971,31
35300972,31
35300973,35
35300974,31
35300975,32
35300976,31
35300977,23
35300979,30
35300980,39
35300981,53
35300982,59
35300983,59
35300984,15
35300985,23
35300987,29
35300988,29
35300989,39
35300991,29
35300992,30
35300993,30
35300995,4
35300996,8
35300997,14
35300998,22
35300999,10
35301001,45
35301002,42
35301003,44
35301004,20
35301005,10
35301007,0
35301008,10
35301009,16
35301010,9
35301012,14
35301013,24
35301014,19
35301016,7
35301017,3
35301020,3
35301023,2
35301025,4
35301026,0
35310112,0
35310113,0
35310114,0
35310115,0
35310116,0
35310117,0
35310118,0
35310119,0
35310120,0
35310121,0
35310122,0
35310123,0
35310124,0
35310125,0
35310126,0
35310127,0
35310128,0
35310129,0
35310130,0
35310131,0
35310132,0
35310133,0
35310134,0
35310135,0
35310136,0
35310137,0
35310138,0
35310139,0
35310140,0
35310141,0
35310142,0
35310143,0
35310144,0
35310145,0
35310146,0
35310147,0
35310148,0
35310149,0
35310150,0
35310151,0
35310152,0
35310153,0
35310154,0
35310155,0
35310156,0
35310157,0
35310158,0
35310159,0
35310160,0
35310161,0
35310162,0
35310163,0
35310164,0
35310165,0
35310166,0
35310167,0
35310168,0
35310169,0
35310170,0
35310171,0
35310172,0
35310173,0
35310174,0
35310175,0
35310176,0
35310177,0
35310178,0
35310179,0
35310180,0
35310181,0
35310182,0
35310183,0
35310184,0
35310185,0
35310186,0
35310187,0
35310188,0
35310189,0
35310190,0
35310191,0
35310192,0
35310193,0
35310194,0
35310195,0
35310196,0
35310197,0
35310198,0
35310199,0
35310203,0
35310204,0
35310205,0
35310206,0
35310207,0
35310208,0
35310209,0
35310210,0
35310211,0
35310213,0
35310214,0
35310215,0
35310216,0
35310218,0
35310219,0
35310220,0
35310221,0
35310222,0
35310223,0
35310224,0
35310225,0
35310226,0
35310227,0
35310228,0
35310229,0
35310230,0
35310231,0
35310232,0
35310234,0
35310236,0
35310237,0
35310239,0
35320153,0
35320154,0
35320155,0
35320156,0
35320157,0
35320158,0
35320159,0
35320160,0
35320162,0
