DAUID,pop_density_1km,dwel_density_1km,pop_in_buffer,dwel_in_buffer
12080091,11.95577035,5.557828003,37.5601603,17.46043162
12080092,153.7233828,62.454338,482.9362502,196.2060894
12080093,523.832126,224.6183856,1645.667159,705.6594702
12080094,758.2036539,320.8933883,2381.967029,1008.116311
12080095,760.5875579,344.1394132,2389.456284,1081.145852
12080096,692.47937,308.0368598,2175.488101,967.7263359
12080097,285.976504,133.1377329,898.4216842,418.2645237
12080098,542.0028486,236.4238177,1702.752168,742.7473289
12080099,20.42789441,8.788659421,64.17612301,27.61038787
12080100,121.7684672,45.80870143,382.5469218,143.9122799
12080101,55.05693589,20.51723513,172.9664653,64.45679517
12080102,3.040932146,1.230234657,9.553370089,3.864896161
12080103,38.60194588,15.07609142,121.2715896,47.36293806
12080104,321.3724451,137.511325,1009.621313,432.0045682
12080105,316.3770632,143.3085215,993.9278575,450.2169983
12080106,15.02396838,5.503129381,47.19918869,17.28859084
12080107,2.069054536,0.973157006,6.500126531,3.057262902
12080108,8.389668492,3.645958814,26.3569209,11.45411743
12080109,7.531093216,4.194435861,23.65962712,13.17720889
12080110,7.918470363,5.775640476,24.87660832,18.14470969
12080111,1.669094991,0.854657074,5.243616561,2.684984384
12080112,7.948640418,2.720022911,24.97139034,8.545203996
12080113,2.609584128,1.221255708,8.198250326,3.836687961
12080114,11.11551371,5.161070058,34.9204162,16.21397978
12080115,37.29653623,14.99554635,117.1705242,47.10989825
12080116,8.477398336,3.682112409,26.63253233,11.56769729
12080117,3.495774579,1.885045447,10.98229973,5.922044927
12080118,1.472229848,0.548477787,4.625146476,1.723093785
12080119,21.80142301,9.65782664,68.49119035,30.34095722
12080120,46.74202547,18.96414634,146.8444038,59.57762284
12080121,15.34209914,10.37040499,48.19862595,32.57958812
12080122,29.66327892,11.53045453,93.18993914,36.22399125
12090103,1248.91309,502.8154836,3923.576188,1579.641429
12090104,1592.569268,654.0381888,5003.203912,2054.721569
12090105,1444.136492,600.5194284,4536.888593,1886.587425
12090106,1526.549003,641.7358618,4795.795135,2016.072669
12090108,1268.820508,560.8367887,3986.117185,1761.920735
12090114,1319.015709,545.5204289,4143.810061,1713.802972
12090115,1126.715596,461.6142426,3539.681439,1450.203913
12090116,946.1060157,400.4132181,2972.279708,1257.935224
12090117,1035.458332,427.5966085,3252.98829,1343.334364
12090118,1140.305842,447.2703376,3582.376456,1405.141207
12090119,738.9550814,279.4328749,2321.495855,877.864267
12090120,487.8491861,181.2946974,1532.623419,569.5540894
12090121,843.1611614,326.1246066,2648.868911,1024.550668
12090122,1118.455003,447.4045367,3513.730022,1405.562806
12090123,660.3006745,268.3332734,2074.395748,842.9938403
12090128,348.3513439,129.4209377,1094.378023,406.587867
12090130,592.7007312,232.9120778,1862.024263,731.7148725
12090131,1469.405077,549.5201973,4616.272196,1726.368615
12090132,1687.017098,642.3752315,5299.920521,2018.081308
12090133,1713.891789,650.8287068,5384.349854,2044.638684
12090134,1796.321547,725.9210354,5643.310577,2280.548192
12090135,1606.108983,674.1295323,5045.740181,2117.840386
12090136,1746.225286,742.8263795,5485.92853,2333.657897
12090137,1732.819624,790.7120204,5443.8134,2484.095074
12090138,1606.753445,717.7449442,5047.76482,2254.862244
12090139,1709.517454,795.1705735,5370.607475,2498.102032
12090140,1491.793227,691.3645243,4686.606641,2171.985711
12090141,1570.341228,712.8299702,4933.372466,2239.421398
12090142,1355.712798,617.5127724,4259.097368,1939.973589
12090143,1847.884197,788.1374212,5805.299419,2476.006732
12090144,1815.28957,747.9783007,5702.900376,2349.843135
12090145,2008.699983,814.890537,6310.517109,2560.054124
12090146,2153.169464,856.4446372,6764.381369,2690.60018
12090147,1968.641458,752.2108502,6184.669542,2363.140081
12090148,2432.418885,968.6703685,7641.6693,3043.167714
12090149,2390.752562,932.1041546,7510.770686,2928.291564
12090150,2306.602905,946.902032,7246.406741,2974.780467
12090152,2299.510638,921.1710578,7224.125727,2893.944228
12090153,2121.011356,857.670442,6663.353693,2694.45116
12090154,2234.187318,900.1718343,7018.906466,2827.973222
12090158,1786.212705,772.4664397,5611.552713,2426.774892
12090159,1908.713847,860.0137113,5996.401399,2701.812757
12090160,1629.936972,717.8698991,5120.598017,2255.254801
12090161,1843.791074,846.3396002,5792.440494,2658.85427
12090162,2105.546044,1014.273334,6614.767984,3186.433656
12090163,1802.56097,863.8516418,5662.9123,2713.869972
12090164,1810.986031,905.4452799,5689.380412,2844.54024
12090165,1903.393454,951.5578709,5979.686891,2989.407217
12090166,2294.399074,1092.316015,7208.067277,3431.611969
12090167,2531.913995,1322.736053,7954.242407,4155.497867
12090168,2637.387182,1299.099282,8285.596196,4081.240761
12090169,2741.27701,1452.165884,8611.975716,4562.113674
12090170,2894.525779,1614.968044,9093.420924,5073.571742
12090171,2486.071223,1420.150004,7810.223091,4461.53282
12090172,2138.390096,1233.729626,6717.950618,3875.875929
12090175,1849.024774,1133.001479,5808.882646,3559.429123
12090176,2234.833945,1295.08712,7020.937904,4068.636182
12090177,2276.877763,1266.755152,7153.022453,3979.62868
12090178,2293.29201,1241.071115,7204.589331,3898.939898
12090179,1899.635146,980.250009,5967.87982,3079.546227
12090182,1916.876477,947.7875929,6022.045057,2977.562539
12090183,1545.124562,758.6334446,4854.151973,2383.317256
12090184,1682.732547,874.7259029,5286.460209,2748.032471
12090185,1223.135504,621.0879789,3842.593513,1951.205432
12090186,1433.981997,727.6070118,4504.987309,2285.844843
12090187,1533.048765,728.1874222,4816.214737,2287.668256
12090188,1810.233248,852.2091557,5687.015474,2677.294023
12090189,1080.885741,411.0032946,3395.702704,1291.204931
12090190,1622.346576,649.3273775,5096.752084,2039.922119
12090191,1595.417751,596.7314407,5012.152687,1874.68711
12090192,481.5978705,179.7458984,1512.984332,564.6883938
12090193,1213.287795,673.8225807,3811.656023,2116.876069
12090194,1933.100259,1128.590709,6073.013572,3545.57228
12090195,2666.820392,1592.360824,8378.063352,5002.549065
12090196,2832.004601,1647.197772,8897.00485,5174.82442
12090197,2452.576108,1338.623937,7704.995083,4205.411126
12090198,3179.277587,1838.801114,9987.995113,5776.76407
12090199,2861.270429,1613.411125,8988.946159,5068.680538
12090200,2341.724125,1248.193099,7356.743307,3921.314271
12090201,2498.932649,1482.641073,7850.628451,4657.854303
12090202,2301.339125,1348.294452,7229.870088,4235.791944
12090203,1684.676258,993.2931063,5292.566555,3120.522325
12090204,1447.076225,885.0221963,4546.124037,2780.37923
12090205,1712.512528,1031.095346,5380.016777,3239.281566
12090206,1977.565425,1181.885902,6212.705012,3713.004068
12090209,2146.871357,1343.258786,6744.595284,4219.971934
12090210,2638.141458,1674.460419,8287.965823,5260.47255
12090211,3260.537247,2014.209087,10243.27986,6327.82447
12090212,2884.42694,1748.830654,9061.694486,5494.113535
12090213,3226.002623,1910.307721,10134.78614,6001.408703
12090214,3163.433327,1914.892163,9938.2189,6015.811152
12090215,2874.172505,1749.519438,9029.479226,5496.277414
12090216,2689.510198,1658.612253,8449.34548,5210.684069
12090217,2365.350064,1495.952033,7430.966385,4699.671917
12090220,2085.788715,1324.357564,6552.698503,4160.591993
12090223,1856.988086,994.2188799,5833.900128,3123.430729
12090224,2037.065985,1106.04789,6399.631533,3474.751925
12090225,2402.127404,1299.81163,7546.505806,4083.478669
12090226,2623.617053,1420.996461,8242.336059,4464.192043
12090227,2645.544553,1440.016047,8311.223333,4523.943833
12090228,2483.740191,1384.613875,7802.899937,4349.892776
12090229,1924.544615,1083.003335,6046.135224,3402.35532
12090230,1963.41169,1082.406827,6168.23974,3400.481336
12090231,1575.710733,876.2025798,4950.241265,2752.671588
12090232,2522.437734,1387.860622,7924.471854,4360.092734
12090241,2530.350413,1295.254706,7949.330268,4069.16267
12090244,3099.442251,1540.607425,9737.185007,4839.960969
12090245,3620.676052,1756.473821,11374.68929,5518.125254
12090246,2876.761828,1380.503476,9037.613825,4336.97958
12090247,2598.282591,1314.902564,8162.7455,4130.888234
12090248,2343.593095,1128.888932,7362.614852,3546.509176
12090249,2176.987287,1138.236221,6839.207266,3575.874551
12090250,2616.988583,1324.997947,8221.512107,4162.603816
12090251,2410.192568,1225.735989,7571.843264,3850.763177
12090252,2248.341336,1108.18216,7063.372624,3481.456934
12090253,2561.945484,1258.31266,8048.589113,3953.10581
12090254,2713.890372,1383.682222,8525.938056,4346.965902
12090255,2513.411688,1282.764233,7896.115695,4029.92269
12090256,2008.893893,999.9454906,6311.126295,3141.421407
12090259,2362.463793,1150.014372,7421.898897,3612.876701
12090260,2018.582951,1019.130259,6341.565371,3201.692134
12090261,1806.259029,901.8060735,5674.530095,2833.107336
12090262,1831.975649,882.5900441,5755.321241,2772.738399
12090263,1393.22738,650.1907193,4376.952903,2042.634387
12090264,1389.840879,712.9907214,4366.313895,2239.926412
12090265,1179.290521,614.8845787,3704.850436,1931.716875
12090267,1580.980519,808.1693487,4966.796784,2538.938889
12090270,1173.643152,596.7336152,3687.108706,1874.693942
12090271,1069.776459,542.0689698,3360.801863,1702.959893
12090272,329.0796204,143.7611179,1033.834118,451.638872
12090273,1409.806997,712.0318464,4429.039305,2236.914018
12090277,1883.842105,886.8401883,5918.264517,2786.09062
12090279,1571.788105,729.6846387,4937.917965,2292.3719
12090280,2535.890236,1420.071485,7966.734137,4461.286145
12090281,3302.75112,1991.329099,10375.89866,6255.944867
12090282,4033.730633,2429.388419,12672.33852,7632.148809
12090291,4057.716106,2604.666934,12747.69111,8182.802506
12090292,3467.037784,2069.216002,10892.02043,6500.63379
12090293,1792.770921,932.0971906,5632.155955,2928.269687
12090294,643.6334386,280.0993449,2022.034082,879.9580443
12090295,3208.47908,2064.863971,10079.73431,6486.961483
12090296,4035.541498,2819.557169,12678.02752,8857.900089
12090297,4144.951693,2961.017646,13021.74979,9302.311283
12090298,4174.110544,3004.288277,13113.35502,9438.249981
12090311,4152.871833,2356.356038,13046.63164,7402.710819
12090312,4729.053777,2707.62514,14856.7606,8506.255249
12090313,4473.799268,2376.352817,14054.85491,7465.532553
12090324,3520.986574,1615.496828,11061.50555,5075.232967
12090325,3004.388967,1406.179355,9438.566307,4417.64273
12090326,3801.316857,1852.643392,11942.18911,5820.250871
12090327,4134.844938,2097.954007,12989.99848,6590.916895
12090328,3313.30331,1714.898475,10409.04934,5387.512451
12090329,3672.771724,1968.679574,11538.35267,6184.789286
12090330,2772.599922,1434.934889,8710.379547,4507.980906
12090331,2471.83147,1194.088473,7765.487588,3751.339575
12090332,3723.567994,2101.314782,11697.93385,6601.475082
12090333,3938.652251,2326.575479,12373.64098,7309.152433
12090334,4411.06171,2107.33699,13857.75906,6620.394408
12090335,4545.733019,2280.929973,14280.84146,7165.752847
12090336,4813.67799,2431.460431,15122.61541,7638.658226
12090337,5006.188168,2593.218861,15727.40397,8146.837324
12090340,4745.962916,2581.688,14909.88223,8110.612054
12090341,5167.409933,2774.516924,16233.89708,8716.401986
12090342,4223.261624,2351.80335,13267.76769,7388.408127
12090343,3028.815685,1741.309077,9515.305105,5470.483804
12090344,3583.545062,2050.458419,11258.03884,6441.705106
12090345,3589.345843,2017.878542,11276.26253,6339.352404
12090346,4042.655787,2256.182635,12700.37772,7088.006791
12090347,4435.045157,2436.624852,13933.10528,7654.882734
12090348,3853.014549,2121.824408,12104.6022,6665.907974
12090349,3919.347008,2121.325394,12312.99177,6664.340273
12090350,4470.031277,2413.871203,14043.01742,7583.40004
12090351,3347.76588,1733.019349,10517.3167,5444.440856
12090355,3146.256343,1609.638154,9884.255814,5056.827401
12090356,3250.234074,1835.878407,10210.91149,5767.582117
12090357,2385.985071,1545.67013,7495.793172,4855.865927
12090358,3696.26685,2202.11773,11612.16478,6918.156884
12090359,2016.992732,1409.051511,6336.56955,4426.665877
12090362,1168.919972,585.675842,3672.270397,1839.954923
12090365,2436.236836,1252.92502,7653.663747,3936.180038
12090366,2390.201711,1398.133499,7509.040135,4392.36593
12090367,2418.533645,1225.272873,7598.047532,3849.308256
12090368,2131.056019,1084.404151,6694.909935,3406.756115
12090369,1599.565744,772.1448238,5025.18399,2425.764506
12090370,1414.150583,717.0227807,4442.685081,2252.5935
12090371,558.8002813,234.1233471,1755.522859,735.5201874
12090372,341.2010964,150.8241501,1071.914858,473.8280419
12090373,408.5765261,163.7901298,1283.581013,514.5618685
12090406,1714.720953,814.8846481,5386.95475,2560.035624
12090407,1085.076143,508.2328963,3408.867241,1596.660733
12090415,2297.83289,883.3320657,7218.854925,2775.069528
12090420,1614.182817,613.6928656,5071.104878,1927.972998
12090421,1573.134854,593.2008033,4942.1489,1863.595286
12090474,436.6657484,182.7931084,1371.825907,574.2614864
12090475,723.4952198,347.4944732,2272.927267,1091.686084
12090476,3619.296154,1882.675908,11370.35421,5914.600802
12090477,3432.06627,1706.893902,10782.15418,5362.365344
12090478,3338.817708,1602.743109,10489.20518,5035.165977
12090479,3704.013893,1760.601185,11636.50283,5531.091748
12090480,1932.845133,948.259527,6072.212071,2979.045164
12090481,2425.784925,1195.798144,7620.828101,3756.710666
12090482,1847.256508,894.4656631,5803.327474,2810.046756
12090483,1506.742138,703.8991073,4733.570033,2211.364264
12090484,1888.454668,958.2112757,5932.75531,3010.309504
12090485,2506.855462,1243.061008,7875.518702,3905.19133
12090486,3119.09457,1599.472746,9798.924587,5024.891829
12090487,3292.385712,1647.80388,10343.33476,5176.728565
12090488,3908.48002,2017.565607,12278.85212,6338.369288
12090489,4260.188486,2167.441989,13383.77685,6809.21983
12090490,4290.182048,2148.481764,13478.0044,6749.654526
12090491,3982.122035,2032.669826,12510.20533,6385.820591
12090492,3514.573549,1807.334935,11041.35844,5677.910154
12090493,2892.039896,1516.695764,9085.61129,4764.840269
12090494,3347.658931,1781.366802,10516.9807,5596.328858
12090495,3624.849633,1928.24145,11387.80098,6057.749173
12090496,3465.318742,1876.987946,10886.6199,5896.731542
12090497,3390.497852,1838.969739,10651.56314,5777.293821
12090498,3121.797216,1671.617426,9807.4152,5251.541026
12090500,2850.252703,1596.711133,8954.332954,5016.215965
12090501,2733.469568,1522.152865,8587.447915,4781.984257
12090502,2490.762604,1355.280366,7824.961497,4257.738842
12090506,1133.601975,516.1879457,3561.315636,1621.652258
12090507,2487.575919,1173.96035,7814.950231,3688.105212
12090508,2559.092358,1230.552359,8039.625752,3865.89425
12090509,2999.552099,1400.42369,9423.370838,4399.560778
12090510,3629.146109,1691.788376,11401.29875,5314.909934
12090513,3006.278939,1332.818914,9444.503829,4187.174108
12090514,2709.989522,1203.596139,8513.683173,3781.208787
12090516,1673.385254,720.3275516,5257.09482,2262.975744
12090517,1282.548613,553.3695564,4029.2453,1738.461733
12090518,1046.635032,451.2933903,3288.100929,1417.78
12090520,1018.548118,505.9604703,3199.863285,1589.521697
12090521,1553.599441,714.6311497,4880.776589,2245.07997
12090523,966.6040165,453.208614,3036.676077,1423.796852
12090528,3607.205945,1757.966573,11332.3717,5522.814872
12090530,3414.435107,1722.427784,10726.76425,5411.166472
12090531,3527.728822,1813.561466,11082.68695,5697.471378
12090532,3521.073711,1759.652041,11061.7793,5528.109926
12090533,3474.43385,1769.038356,10915.25586,5557.597902
12090534,3140.356819,1609.003617,9865.721913,5054.833943
12090535,2299.818298,1177.330156,7225.09227,3698.691767
12090536,3720.574696,1856.478503,11688.53013,5832.299225
12090537,3238.040798,1615.128665,10172.60518,5074.076349
12090538,2557.732428,1278.496695,8035.353406,4016.515823
12090539,4131.543729,2060.56082,12979.62743,6473.442736
12090540,3678.823811,1797.457912,11557.36586,5646.880571
12090541,2458.438482,1208.925388,7723.412274,3797.951116
12090542,3074.464938,1469.578173,9658.716462,4616.815993
12090562,2153.979966,1310.738134,6766.927636,4117.805293
12090563,1896.102574,724.9755375,5956.781918,2277.577823
12090564,2072.457138,791.5771726,6510.816119,2486.81303
12090565,2442.998121,1249.676488,7674.904951,3925.974474
12090567,3926.317752,1823.203952,12334.891,5727.764142
12090569,2272.122664,1114.81571,7138.083869,3502.296843
12090570,1889.744869,1154.711336,5936.808598,3627.632651
12090571,1847.421585,901.2995798,5803.846079,2831.516138
12090572,3913.19626,2859.27737,12293.66862,8982.684779
12090573,1984.756356,1067.735325,6235.295987,3354.389453
12090574,1755.96842,786.6368749,5516.537487,2471.292627
12090576,1461.550043,920.782751,4591.594879,2892.724326
12090577,2198.045036,1407.612952,6905.362136,4422.146509
12090578,1672.187445,721.038344,5253.331793,2265.208765
12090579,1405.581581,604.1016324,4415.764767,1897.84125
12090580,2547.994846,1160.649219,8004.761888,3646.28706
12090581,3188.277371,1519.903779,10016.26877,4774.918545
12090582,3550.818502,1717.540912,11155.22532,5395.81391
12090583,2.037382797,1.628096095,6.400626828,5.114814732
12090587,52.43555436,30.80740483,164.7311523,96.7843167
12090588,2.595242577,1.427910255,8.153195013,4.485912367
12090590,7.727282972,2.003641948,24.27597542,6.294626823
12090591,6.951241563,3.331265925,21.83796943,10.46548056
12090592,0.509413239,0.476978688,1.60036889,1.498472743
12090593,9.798945242,2.311797981,30.78429439,7.262727554
12090594,29.05623248,11.05321881,91.28284651,34.724711
12090595,7.276003368,2.910401347,22.85823873,9.143295492
12090596,21.90645955,8.503803205,68.8211724,26.71548567
12090597,8.090366024,3.130007739,25.41663447,9.833209319
12090598,8.090366024,3.130007739,25.41663447,9.833209319
12090599,14.31900849,5.530947486,44.98449189,17.37598399
12090600,59.21171238,22.14791119,186.0190806,69.5797151
12090602,186.7021095,67.40996283,586.5419755,211.774644
12090608,104.4771223,41.54142492,328.2245599,130.5062353
12090609,205.6611115,91.57390054,646.1034369,287.6878932
12090610,205.2692087,90.46931582,644.872238,284.2177379
12090611,91.65291318,31.80917671,287.9361187,99.93147586
12090612,308.2456836,102.6435795,968.3823752,322.4643154
12090613,646.6651915,238.8782865,2031.558615,750.4582699
12090614,1093.170828,435.5806239,3434.297443,1368.416888
12090615,1191.315179,450.2911383,3742.627013,1414.631332
12090616,1376.421,542.7997202,4324.154103,1705.255613
12090617,1597.112815,633.6110345,5017.477886,1990.547771
12090618,1492.934626,591.7851997,4690.192454,1859.148036
12090619,1541.115337,626.055632,4841.556621,1966.811774
12090620,1633.914632,651.7434774,5133.094204,2047.512521
12090621,1649.402481,682.2815951,5181.750717,2143.450847
12090622,1805.980659,732.0099041,5673.655571,2299.676937
12090623,1751.546158,736.0747489,5502.644543,2312.447024
12090624,1867.538987,775.6160544,5867.046761,2436.669698
12090625,1948.422388,789.9170602,6121.149461,2481.597633
12090627,1910.3402,722.4293977,6001.510738,2269.578889
12090628,1678.103526,638.8889965,5271.917711,2007.128978
12090629,1023.318961,353.5739352,3214.851331,1110.785277
12090630,1311.136961,532.2226566,4119.058243,1672.026788
12090631,1302.197143,560.4674511,4090.972978,1760.760427
12090632,831.957373,341.4646085,2613.671171,1072.742706
12090633,1133.7622,492.8687783,3561.818997,1548.392933
12090634,1396.922349,602.4921981,4388.560989,1892.785063
12090635,1284.028583,524.3407059,4033.894764,1647.26491
12090636,686.1582855,287.4309674,2155.629829,902.9910155
12090637,970.0803761,413.8230159,3047.597383,1300.063347
12090638,1369.362207,565.4825451,4301.978251,1776.515809
12090640,68.0262223,16.2596155,213.7106802,51.0810886
12090641,360.9273898,121.3118177,1133.886836,381.1123153
12090642,106.0068425,32.09368618,333.0303175,100.8252887
12090643,260.744929,77.74696568,819.1543533,244.2492962
12090648,1060.87846,373.3464302,3332.847976,1172.902402
12090649,1185.500266,422.5635593,3724.358926,1327.522574
12090650,1143.714342,409.1500697,3593.084574,1285.382853
12090651,884.1906794,320.5637072,2777.766943,1007.080588
12090652,949.4193786,342.2103174,2982.688945,1075.085419
12090653,356.3339906,133.9008583,1119.456247,420.6619528
12090655,43.00487173,19.77861189,135.1037891,62.13634182
12090656,53.00732851,18.55237597,166.5274338,58.28400804
12090657,43.664189,16.52706175,137.1750954,51.92129579
12090658,208.8726124,79.41707227,656.1926648,249.4960908
12090659,258.5471851,94.81717841,812.2499372,297.8769511
12090660,150.5783278,57.53961887,473.0557685,180.7660439
12090661,99.74291736,36.49377317,313.3516164,114.6485697
12090662,8.010318947,3.089241936,25.16515916,9.705139772
12090663,118.3068194,56.58631246,371.6718346,177.7711435
12090664,100.1258543,44.32325672,314.5546485,139.2456177
12090665,151.3931266,57.35713362,475.6155343,180.1927496
12090666,24.57664499,12.76461406,77.20980735,40.10121777
12090667,3.524643031,1.655206575,11.07299265,5.199984816
12090668,10.68868553,5.271630621,33.57949595,16.56131603
12090671,42.6474614,17.41202844,133.9809514,54.70150064
12090672,106.4270913,47.63302144,334.3505683,149.6435502
12090673,159.8336573,72.93369017,502.1322436,229.1279453
12090674,59.63774748,24.6320033,187.3575094,77.38372062
12090677,112.483493,77.64824655,353.3773153,243.9391609
12090678,135.4724997,39.4532475,425.5994098,123.9460325
12090680,348.4749353,110.9729907,1094.766297,348.6319324
12090682,216.5230353,76.03163521,680.2271771,238.8604266
12090683,186.0959411,60.43446125,584.6376413,189.8604595
12090684,194.1145868,64.18410204,609.8289598,201.6403035
12090685,164.1461115,62.70136751,515.680218,196.9821556
12090687,255.424923,85.66187799,802.4410617,269.1147266
12090688,320.5029071,100.8038206,1006.889578,316.6845423
12090690,259.5137654,105.2102386,815.2865389,330.5277127
12090691,157.6993572,55.77793915,495.427142,175.2315639
12090693,359.0142548,117.9355034,1127.876545,370.5053111
12090694,297.4180641,95.51340196,934.3664053,300.0642019
12090695,1090.623663,370.316707,3426.295286,1163.384246
12090696,1289.863728,450.7148063,4052.226412,1415.962324
12090697,1527.94342,582.0026804,4800.175824,1828.415345
12090698,2230.743346,877.7770276,7008.086907,2757.617862
12090699,2037.051118,790.8668445,6399.584829,2484.581469
12090700,1848.847173,699.9993971,5808.324696,2199.112964
12090701,2177.332149,837.3064864,6840.290685,2630.475907
12090702,1734.144631,651.7893524,5447.976033,2047.656641
12090703,1689.703896,647.6063146,5308.361345,2034.51524
12090704,1305.811983,481.9073919,4102.329333,1513.956722
12090705,324.5923835,106.7855667,1019.737047,335.4767518
12090706,609.9751244,220.5242944,1916.29337,692.7975034
12090707,1122.358729,414.7274259,3525.993939,1302.904635
12090708,242.0140514,76.85253752,760.3095658,241.4393673
12090709,331.8842916,115.8595447,1042.645252,363.9834944
12090710,652.7676812,266.1352142,2050.730152,836.0884338
12090711,883.535665,357.467475,2775.709154,1123.017193
12090712,119.6447155,42.6228031,375.8749593,133.9034851
12090713,289.4436615,108.308312,909.3140805,340.2605974
12090715,13.44266013,4.789227416,42.23136231,15.04580167
12090716,0.529958855,0.18880887,1.664914844,0.59316056
12090717,8.715725669,2.887580845,27.38125973,9.071602769
12090719,419.229152,140.3226175,1317.047224,440.8365044
12090721,158.1630983,69.71596296,496.8840277,219.0191571
12090722,70.19192343,28.74695666,220.514431,90.31122784
12090723,323.611624,124.088683,1016.6559,389.836095
12090724,96.93409797,39.96096058,304.5274501,125.5410602
12090725,84.80091743,33.92036697,266.4099392,106.5639757
12090728,1538.05583,811.0361096,4831.944896,2547.945084
12090729,481.1297658,176.5429753,1511.513738,554.6261143
12090730,454.5402808,161.8581929,1427.980407,508.4925097
12090731,970.8926298,361.589925,3050.149153,1135.968252
12090733,355.4403962,122.605795,1116.648937,385.1774648
12090734,1147.643729,457.2685898,3605.429107,1436.551643
12090735,1275.945468,508.6337942,4008.500908,1597.920191
12090736,1234.298488,478.4571699,3877.663062,1503.11753
12090737,1066.63993,397.4378147,3350.948169,1248.587719
12090738,928.8484695,336.4508336,2918.063528,1056.991467
12090739,1033.362414,396.3211103,3246.403769,1245.079489
12090740,581.5776099,213.8842005,1827.079947,671.9370331
12090741,943.4109653,372.0275482,2963.812958,1168.759012
12090743,229.526506,81.23007196,721.0787849,255.1917973
12090745,264.1858638,89.38406145,829.9643688,280.8083108
12090746,997.5566313,347.4784982,3133.916585,1091.635897
12090747,1120.178613,384.3700037,3519.144902,1207.53398
12090748,1376.20142,473.4298811,4323.464272,1487.323836
12090749,1451.281409,498.9372456,4559.335013,1567.457585
12090750,959.5624718,336.79584,3014.554412,1058.075337
12090751,1288.353451,459.5979751,4047.481738,1443.869622
12090752,1543.600493,533.4068298,4849.363968,1675.746978
12090753,1826.85341,622.555368,5739.229252,1955.815371
12090754,1920.902694,668.7837386,6034.693791,2101.04608
12090755,2026.46619,735.0335116,6366.331296,2309.17588
12090756,1730.803427,601.5461181,5437.47933,1889.812866
12090757,1726.9361,597.2612065,5425.329766,1876.351419
12090758,1382.17295,519.3630619,4342.224387,1631.62718
12090759,1623.306559,594.4557321,5099.767962,1867.537761
12090760,2371.677546,939.2342356,7450.844756,2950.691375
12090761,2238.689023,875.2520717,7033.048988,2749.685479
12090762,2215.343679,911.7867896,6959.707426,2864.46268
12090763,2435.608039,996.9086816,7651.688323,3131.880991
12090764,2378.25658,964.2253628,7471.513401,3029.203316
12090765,2076.243893,846.1318753,6522.71256,2658.201683
12090769,1637.452072,596.3149014,5144.2074,1873.378513
12090770,1350.576875,486.0404192,4242.962388,1526.94101
12090771,1124.213233,399.8127904,3531.820035,1256.048925
12090772,1377.078093,502.4246595,4326.218421,1578.413619
12090773,2259.01525,844.6406968,7096.905715,2653.517008
12090774,2391.125157,929.2919153,7511.941226,2919.456654
12090775,2457.881468,996.7350225,7721.662365,3131.335424
12090776,2258.357962,903.4603584,7094.840783,2838.304425
12090777,2226.718716,897.9233767,6995.443161,2820.909484
12090778,2332.797645,959.8339626,7328.699945,3015.407326
12090779,2381.696611,971.6895564,7482.320577,3052.652772
12090780,2215.784082,886.4911933,6961.090995,2784.99422
12090781,2107.702021,829.6273233,6621.541184,2606.351104
12090782,1912.678311,721.044276,6008.856129,2265.2274
12090783,1857.320315,728.0819668,5834.943858,2287.336958
12090784,2065.089612,831.5713894,6487.670355,2612.458568
12090785,1920.40795,785.8895558,6033.139507,2468.944855
12090786,1818.065624,746.8146206,5711.621609,2346.187326
12090787,2054.690035,850.0516233,6454.99912,2670.515935
12090788,2120.65715,878.1198453,6662.240924,2758.694855
12090789,1665.35468,707.6869611,5231.866028,2223.264158
12090790,2096.050971,880.7639742,6584.938333,2767.001631
12090791,1087.275462,453.2069455,3415.776603,1423.79161
12090792,1484.833155,587.4045789,4664.74093,1845.38591
12090793,27.38650075,10.67325426,86.03722957,33.53101717
12090794,384.8266213,146.5748491,1208.968486,460.478469
12090795,123.3048676,51.30454938,387.3736663,161.1779954
12090796,162.8826267,62.04583559,511.7108633,194.9227413
12090797,137.2555943,51.52888847,431.2011667,161.8827775
12090798,40.02054763,13.92883571,125.7282584,43.75872795
12090799,174.6600531,60.04337143,548.7107398,188.6318146
12090805,101.9613555,37.80008168,320.3210453,118.7524589
12090808,63.07618475,25.60042517,198.1596786,80.42610765
12090809,203.5365369,83.20433126,639.4288891,261.3941158
12090810,47.74728519,15.44325273,150.0025204,48.51640932
12090811,8.966472396,3.434917286,28.16900381,10.79111091
12090812,316.2410657,122.619067,993.5006086,385.2191602
12090813,359.5859162,153.5077014,1129.672473,482.258667
12090814,327.0544004,121.2445755,1027.471702,380.9010678
12090815,388.6469245,147.249697,1220.970323,462.5985664
12090816,42.16483003,16.48993756,132.4647203,51.80466671
12090817,136.7165513,47.47666477,429.5077131,149.1523413
12090818,19.98558519,7.94986275,62.78656762,24.97523041
12090819,359.4816211,153.5041416,1129.34482,482.2474834
12090820,18.96439388,7.544012032,59.5784005,23.70021278
12090823,26.04386823,11.03168217,81.81922509,34.65705168
12090824,14.01968561,7.329335336,44.04414131,23.02578605
12090828,14.28990496,7.712045545,44.89306045,24.22810563
12090832,5.28642846,2.484332501,16.60780481,7.804760733
12090835,37.42271344,13.26247485,117.5669216,41.66529356
12090836,77.60300111,27.87829436,243.7970182,87.58224474
12090837,70.64980876,25.83780538,221.9529202,81.17185958
12090838,26.23650084,11.38673675,82.4243983,35.77248851
