DAUID,pop_density_1km,dwel_density_1km,pop_in_buffer,dwel_in_buffer
24270058,669.5281018,321.2169477,2103.384566,1009.132803
24270059,736.8509849,348.1463773,2314.885641,1093.734101
24270060,749.7885052,342.7716085,2355.53006,1076.848767
24270061,617.935072,273.3585356,1941.300283,858.7811671
24270062,398.079414,167.7702403,1250.603363,527.0657546
24270063,28.40858255,10.20754662,89.24819423,32.06795347
24270064,124.4425501,40.79614946,390.9478011,128.1648834
24270065,387.2483001,177.7799695,1216.576415,558.5122462
24270066,203.8166288,96.88041952,640.3088237,304.3588142
24280030,54.15944788,34.84998347,170.1469236,109.4844521
24280031,11.72192004,6.244119159,36.82549788,19.61647888
24280032,10.23811981,6.21386175,32.16400199,19.52142242
24280033,17.1788108,7.557915149,53.96882579,23.74389071
24280034,271.1943814,125.677837,851.9822763,394.8285695
24280035,20.32331339,11.30068484,63.84757205,35.50214847
24280036,31.84968214,14.97552031,100.0587274,47.04698459
24280037,34.31578318,18.15973131,107.8062124,57.05047848
24280038,3.645256156,2.80001398,11.45190996,8.79650335
24280039,16.04647667,9.145085382,50.41149323,28.73013305
24280040,29.86208253,18.21742781,93.8144991,57.23173738
24280041,9.563809353,5.380204226,30.0455932,16.90241007
24280042,19.09280949,9.143424212,59.98183004,28.72491433
24280043,17.55611768,8.15674108,55.15417034,25.62515785
24280044,6.742719193,3.029388921,21.18287708,9.517105979
24280045,13.65478127,5.819126195,42.89776052,18.2813241
24280046,678.437054,299.71103,2131.372865,941.56997
24280047,673.6884774,299.2478625,2116.454771,940.1148864
24280048,643.6292716,287.3155361,2022.020991,902.6283774
24280049,24.65616126,11.0774687,77.45961507,34.8008943
24280050,586.8622591,258.2484466,1843.682162,811.3114225
24280051,13.81855242,5.087283087,43.41226275,15.98217117
24280052,7.765272416,4.614452752,24.39532278,14.49673087
24280053,134.6442721,60.6012745,422.9974559,190.3845188
24280054,205.7904513,100.743793,646.5097701,316.49596
24280055,6.842214619,2.897077592,21.49545118,9.101437679
24280056,3.469249477,1.650020133,10.89896867,5.183691129
24280057,40.39474661,23.09580071,126.9038392,72.55759783
24280058,11.95563807,6.144224342,37.55974473,19.30265005
24280059,377.760933,220.3455963,1186.770972,692.2361066
24280060,468.1168665,234.6975582,1470.632509,737.3241245
24280061,468.251381,240.5867149,1471.055099,755.8254561
24280062,384.9207787,224.9625711,1209.264291,706.7407606
24280063,7.35113143,3.654562482,23.0942605,11.48114665
24280064,15.10285728,9.110887324,47.44702547,28.62269668
24280065,6.661575885,4.431444587,20.92795786,13.92179376
24280066,181.542244,86.3019966,570.3317801,271.1257185
24290063,26.44265667,11.16599307,83.07205594,35.07900181
24290064,231.8853386,83.71360759,728.4892762,262.9940546
24290065,213.1555398,76.47802291,669.6478778,240.2627949
24290066,358.2964048,130.9525375,1125.621353,411.3995297
24290067,940.1032419,422.3002758,2953.421438,1326.695444
24290068,656.6341573,264.2171563,2062.877045,830.0626771
24290069,726.7121928,311.7028585,2283.033686,979.2434104
24290070,731.506426,335.5342973,2298.095214,1054.112083
24290071,761.1826429,347.7263061,2391.325799,1092.414409
24290072,716.6252256,360.3774062,2251.344544,1132.159012
24290073,1106.968365,614.299094,3477.643683,1929.877521
24290074,1419.529962,776.1274692,4459.584899,2438.276355
24290075,1655.568357,947.1748314,5201.121389,2975.637492
24290076,1794.767428,1057.849634,5638.428168,3323.332637
24290077,1973.753894,1096.369407,6200.730734,3444.346074
24290078,1594.332367,932.8773079,5008.74285,2930.720497
24290079,1553.823612,876.5094117,4881.480843,2753.635529
24290080,1357.642897,719.9330974,4265.160952,2261.73653
24290081,1331.182966,699.55814,4182.034628,2197.726714
24290082,1469.934118,709.7662161,4617.934227,2229.79633
24290083,1507.325853,679.6135453,4735.403826,2135.068921
24290084,1505.723757,665.6599788,4730.370693,2091.232499
24290085,855.4191087,343.2911233,2687.378388,1078.480871
24290086,1339.286394,583.6679429,4207.492295,1833.646922
24290087,1136.638079,501.6747881,3570.853838,1576.057829
24290088,436.4656125,224.5342123,1371.197162,705.3950318
24290089,213.9851135,92.16499879,672.2540606,289.5448831
24290090,68.62345025,31.88074197,215.5869272,100.1563048
24290091,1388.193706,665.2363502,4361.139148,2089.901631
24290092,1805.062484,942.2264308,5670.77104,2960.091633
24290093,1906.422227,999.3578056,5989.202064,3139.57514
24290094,2065.839634,1045.977201,6490.026618,3286.034291
24290095,2320.638478,1252.067624,7290.500795,3933.48645
24290096,2224.859791,1230.95691,6989.603173,3867.165186
24290097,2075.950438,1142.241925,6521.790647,3588.458841
24290098,1621.685106,859.3368523,5094.674016,2699.686342
24290099,1691.200797,863.2881136,5313.063998,2712.099596
24290100,1201.378174,609.552811,3774.240847,1914.966633
24290101,767.9803117,351.7882061,2412.681305,1105.175244
24290102,1962.134597,959.2041037,6164.227634,3013.428565
24290103,111.9660404,44.746969,351.7516901,140.5767491
24290104,322.3014901,119.163118,1012.539994,374.3619762
24290105,362.520482,129.8860118,1138.891683,408.0489405
24290106,265.1882027,119.9041743,833.1133095,376.6900731
24290107,27.39070994,11.72838939,86.05045313,36.84582195
24290108,27.64604311,10.46894256,86.85260593,32.88915305
24290109,79.30164642,34.66583697,249.1334698,108.9059387
24290110,11.98897768,4.884857877,37.6644842,15.34623362
24290111,24.07712924,13.00210684,75.64053234,40.84732333
24290112,51.33763779,52.98012475,161.2819457,166.4419707
24290113,22.61826171,9.039493419,71.05736481,28.39840612
24290114,419.2252534,190.3434085,1317.034976,597.9814537
24290115,9.619145577,3.907324347,30.21943708,12.27522146
24290116,96.30622874,46.82906022,302.5549407,147.1178316
24290117,154.1340153,59.46488269,484.2262901,186.8144386
24290118,388.5217438,189.6677161,1220.577056,595.8587034
24290119,354.1212238,167.4913846,1112.504635,526.1897034
24290120,312.8419517,157.9107747,982.8219772,496.0913298
24290121,36.59337941,16.76713832,114.9614919,52.67551858
24290122,7.880958437,3.225963653,24.75876113,10.13466371
24290123,23.93145482,8.098672609,75.18288265,25.44273037
24290124,31.96966751,13.7546463,100.4356726,43.21149576
24290125,19.95141648,7.674180513,62.67922346,24.10914912
24290126,357.2648582,173.7703503,1122.380654,545.9156559
24290127,284.0761937,135.0794262,892.4516831,424.364533
24290128,10.2185233,5.237175578,32.10243773,16.45307232
24290129,13.40923487,5.680404862,42.12635375,17.84551818
24290130,12.78035897,5.820376654,40.15068186,18.28525254
24290131,18.98842535,8.675339346,59.65389759,27.25438236
24290132,25.47718907,10.14138728,80.03895002,31.86010778
24290133,428.3844087,186.3049801,1345.809311,585.2943569
24290134,422.4295869,191.052535,1327.101687,600.2092404
24290135,9.051589451,4.381348171,28.43640692,13.76441123
24290136,7.721184199,3.102709939,24.25681556,9.747450751
24290137,42.49401962,16.86731932,133.4988999,52.99024645
24290138,23.01746529,9.064156977,72.31149987,28.47588897
24290139,206.4639834,81.8347214,648.6257336,257.0913596
24290140,979.698128,485.7783731,3077.812442,1526.117768
24290141,976.6566875,492.8877355,3068.257474,1548.452489
24290142,2.521786718,1.220850237,7.922426628,3.835414137
24290143,16.17992177,6.632278212,50.83072335,20.83591651
24290144,276.3705829,121.2124522,868.243793,380.8001495
24290145,394.8810121,164.976059,1240.555287,518.2875751
24290146,414.4055335,177.8168774,1301.89338,558.6281958
24290147,1.32838865,0.548512573,4.173256024,1.723203071
24300040,0.003201443,0.002110042,0.010057629,0.006628892
24300041,1.954978686,0.828653517,6.141746678,2.603291802
24300042,5.294808641,2.535074473,16.63413193,7.964171342
24300043,80.59891014,41.56488862,253.208944,130.5799487
24300044,12.76236933,5.271063648,40.09416574,16.55953483
24300045,15.9228262,8.459100624,50.02303381,26.57504838
24300046,5.699816655,2.985301706,17.90650213,9.378601907
24300047,6.846301554,4.913860557,21.50829067,15.43734823
24300048,5.166282711,2.09948454,16.23035581,6.595725206
24300049,119.2519067,48.2430513,374.6409139,151.5600156
24300050,412.9681265,186.80483,1297.377632,586.8646817
24300051,306.7114115,123.5841468,963.5623173,388.2510477
24300052,809.3289647,458.8731009,2542.58193,1441.592363
24300053,774.6249485,440.2270817,2433.556048,1383.014166
24300054,731.391275,418.140516,2297.733457,1313.627173
24300055,716.1064781,424.2825253,2249.714851,1332.922864
24300056,734.3228176,432.470956,2306.943169,1358.647578
24300057,634.4756099,378.3542257,1993.263915,1188.634856
24300058,456.0047186,241.8852375,1432.581074,759.904885
24300059,313.4119865,162.9711851,984.6127944,511.9890778
24300060,365.5397863,183.5146939,1148.377107,576.528414
24300061,17.25548485,7.156344492,54.20970444,22.48231928
24300062,152.9920825,85.94223244,480.6388024,269.9954861
24300063,13.45886576,6.236173318,42.2822738,19.59151628
24300064,35.91697554,16.02576063,112.8365065,50.34641185
24300065,6.75386539,3.88411644,21.21789389,12.20231167
24300066,6.439825989,4.420801054,20.23131002,13.88835611
24300067,2.811803645,1.366565012,8.833541673,4.293190601
24300068,12.19008251,9.067857644,38.29627365,28.48751496
24300069,7.035489951,5.68385181,22.10264354,17.85634709
24300070,5.478706555,2.418901748,17.21186426,7.59920396
24300071,4.291487073,2.345828947,13.48210426,7.369638986
24300072,17.08980088,7.045377521,53.68919289,22.13370626
24300073,3.905880446,1.814372385,12.27068531,5.700018957
24300074,51.17055269,23.16727615,160.7570324,72.78214455
24300075,14.29781897,6.486973423,44.91792305,20.37942805
24300076,12.06586356,6.717240685,37.90602832,21.10283399
24300077,10.24867655,4.973369386,32.19716695,15.62430073
24300078,6.838898124,3.753065265,21.48503211,11.79060226
24300079,10.75332389,5.389246407,33.78256333,16.93081692
24300080,12.62986833,12.35970348,39.67790155,38.82915366
24300081,10.42375534,4.854199792,32.74719321,15.24991841
24300082,8.47896431,7.827086938,26.63745199,24.58951882
24300083,10.8256724,11.41863508,34.00985287,35.87270009
24310067,10.47085824,5.300600435,32.89517131,16.65232739
24310068,16.13249111,7.558543039,50.68171555,23.74586328
24310069,5.108659304,2.67015107,16.04932654,8.388526985
24310070,11.90336999,6.039385729,37.39553972,18.97328984
24310071,10.39076221,6.17508132,32.64354224,19.39959011
24310072,50.91899319,22.88262447,159.9667349,71.88788493
24310073,96.36922983,50.41281987,302.7528645,158.3765445
24310074,55.31244166,23.81939374,173.7691604,74.83083238
24310075,26.5469693,9.240560368,83.39976372,29.03007657
24310076,390.8455678,176.343342,1227.877564,553.9989478
24310077,593.4419074,247.3278502,1864.352737,777.0033573
24310078,596.2049053,246.6266966,1873.03295,774.8006181
24310079,847.0253732,386.0800144,2661.00869,1212.906137
24310080,874.3935758,403.5950074,2746.988434,1267.93111
24310081,1295.798339,620.5077169,4070.870541,1949.382485
24310082,1408.629245,705.0768381,4425.339287,2215.064215
24310083,1591.125824,849.3534299,4998.6692,2668.322496
24310084,1168.314141,589.8194459,3670.367123,1852.972438
24310085,1293.681805,686.0134971,4064.221255,2155.174963
24310086,1059.178007,498.783708,3327.505845,1566.975233
24310087,1714.46655,961.9744273,5386.155517,3022.131794
24310088,1643.707516,928.0221232,5163.859457,2915.467485
24310089,1683.656855,988.2783952,5289.364007,3104.768146
24310090,1716.451433,957.9144436,5392.391212,3009.376979
24310091,1436.259821,867.0920255,4512.143302,2724.049937
24310092,1560.130232,969.3502698,4901.293676,3045.303686
24310093,988.0445679,638.0399931,3104.033556,2004.461755
24310094,250.1332354,174.8849116,785.8167349,549.4171534
24310095,1384.928557,805.097569,4350.881381,2529.288608
24310096,671.288648,312.0044651,2108.915485,980.1909354
24310097,1189.146205,629.2401049,3735.812981,1976.816091
24310098,37.44657456,18.26211412,117.6418835,57.37212357
24310099,27.16017268,13.14821782,85.32619896,41.3063445
24310100,160.2011666,61.10837345,503.286808,191.9776171
24310101,664.5616828,350.6539699,2087.782101,1101.611936
24310102,833.2281903,429.1125687,2617.663561,1348.096893
24310103,685.7844807,363.6197945,2154.455486,1142.345275
24310104,518.0207291,271.5618687,1627.410117,853.1367718
24310105,669.0212371,331.220959,2101.792204,1040.561331
24310106,749.1621158,358.5786078,2353.562199,1126.50792
24310107,178.3290088,68.44009005,560.2371039,215.0108841
24310108,53.28242646,26.35717052,167.3916795,82.80349326
24310109,37.61897876,18.13101562,118.1835073,56.96026548
24310110,263.2840282,134.148977,827.1311687,421.4414406
24310111,1.872626419,1.100409339,5.8830294,3.457037895
24310112,48.74158069,23.5921379,153.1261918,74.1168871
24310113,525.3478221,299.4618781,1650.428858,940.7872364
24310114,381.848505,225.2352246,1199.612458,707.5973271
24310115,639.542106,358.7048304,2009.180782,1126.90446
24310116,475.36226,275.9619477,1493.394584,866.9600276
24310117,447.6175741,251.6756989,1406.232082,790.6625269
24310120,9.770431003,13.46812776,30.69471426,42.31137122
24310121,4.911005136,2.5627466,15.42837766,8.051105891
24310122,6.639665866,4.422694103,20.85912551,13.8943033
24310123,9.048944712,4.622412064,28.42809823,14.52173578
24310124,2.197037094,0.772053232,6.902195594,2.425476763
24310125,11.43954662,4.811863002,35.93839563,15.11691346
24310126,7.839832546,3.461225158,24.62956033,10.87375953
24310127,7.548377654,3.332254228,23.71392778,10.4685854
24310128,51.50838019,24.41436147,161.8183488,76.69997864
24310129,20.07006409,10.44017386,63.05196589,32.79877351
24310130,319.12082,152.9598618,1002.547624,480.537578
24310131,672.4458119,300.2762835,2112.550823,943.3457662
24310132,614.1176241,260.2139644,1929.307416,817.4862788
24310133,1008.161874,499.8129713,3167.233936,1570.208759
24310134,1413.010347,765.8085302,4439.102924,2405.858452
24310135,1273.651123,671.7754932,4001.29301,2110.444954
24310136,1080.549974,565.8009178,3394.647862,1777.516007
24310137,914.9822094,463.8033395,2874.501387,1457.081164
24310138,617.6689767,310.8387461,1940.46432,976.5287211
24310139,316.3437187,170.6129245,993.8231028,535.9963103
24310140,1.664024629,1.810501364,5.22768755,5.687857785
24310141,5.430361943,2.701531518,17.05998519,8.48711157
24310142,20.6904882,9.931905457,65.00108573,31.20200122
24310143,9.283289464,4.141652624,29.16431398,13.01138546
24310144,2.616568852,0.944959851,8.220193483,2.968678927
24310145,45.01069574,20.96616562,141.4052711,65.86715188
24310146,10.41922856,5.407634568,32.7329719,16.98858503
24310147,486.7681968,227.3106347,1529.227391,714.11742
24310148,511.4948869,237.8223724,1606.908579,747.141018
24310149,580.2076255,270.3880375,1822.776014,849.4490723
24310150,501.5725924,230.3014739,1575.736771,723.5134186
24310151,363.7608793,166.2814399,1142.788506,522.3885501
24310152,3.09166931,1.794747375,9.712765592,5.638365168
24310153,24.85510565,29.58990874,78.08461731,92.95943992
24310154,14.82049428,7.585359601,46.55995596,23.83011
24310156,12.14954438,6.215611256,38.16891937,19.52691866
24320035,13.59399312,8.848644787,42.70678891,27.79883746
24320036,87.08520957,35.52004156,273.5862546,111.5895016
24320037,19.16690497,10.27804504,60.21460785,32.2894308
24320038,15.36854073,8.23846575,48.28169466,25.88190348
24320039,161.1392698,71.8640158,506.2339462,225.7674641
24320040,139.2606836,64.47885845,437.5003405,202.566308
24320041,25.82825155,9.719559274,81.14184531,30.53489601
24320042,27.0066791,13.06326524,84.84398466,41.0394581
24320043,989.941233,466.888273,3109.992105,1466.772769
24320044,1373.775251,689.5004098,4315.842236,2166.129422
24320045,1335.201265,647.1590007,4194.658487,2033.109962
24320046,1318.694737,663.2360912,4142.801699,2083.617632
24320047,1024.988334,494.2508394,3220.09582,1552.734806
24320048,1050.479153,521.036238,3300.177589,1636.883617
24320049,1472.130708,757.998452,4624.835017,2381.322368
24320050,1148.714994,614.1593403,3608.794587,1929.438472
24320051,1728.201448,878.1954323,5429.304974,2758.932319
24320052,1743.294797,881.4596098,5476.722129,2769.187035
24320053,1514.017663,784.6297404,4756.426767,2464.987028
24320054,1165.202459,620.0711582,3660.591486,1948.010995
24320055,1057.120729,565.1385213,3321.042717,1775.435027
24320056,649.9177914,330.6879312,2041.776959,1038.886775
24320057,11.68994496,5.21352116,36.72504521,16.37875978
24320058,14.27915452,7.963322301,44.85928694,25.01751484
24320059,8.866191127,4.274320515,27.85396091,13.42817393
24320060,6.993271248,3.712074169,21.97000958,11.66182494
24320061,873.4102105,418.2935092,2743.899101,1314.107815
24320062,969.1761713,457.7216673,3044.75674,1437.975027
24320063,1098.6947,509.8567329,3451.651199,1601.762166
24320064,792.7586863,357.649257,2490.524865,1123.588278
24320065,956.4486355,442.8150044,3004.772007,1391.144365
24320066,157.7321351,81.40978514,495.5301168,255.7563829
24320067,20.22001281,8.304058941,63.52304369,26.08797056
24320068,12.04672914,4.382586714,37.84591578,13.76830223
24320069,22.579807,9.490063813,70.9365558,29.81391476
24320070,8.484062033,3.460254358,26.65346695,10.87070967
24320071,10.75323995,4.949203271,33.78229964,15.54838064
24320072,2.753425222,1.45305624,8.650140451,4.56491081
24320073,237.9375913,138.2666556,747.5029887,434.3775095
24320074,261.6638638,146.8633017,822.0412722,461.3846699
24320075,26.99702424,22.07020417,84.81365302,69.33559129
24320076,17.18273122,9.010448136,53.98114216,28.30715767
24320077,4.919365561,2.233575297,15.45464271,7.016983745
24330041,68.08751661,33.04377857,213.903242,103.810092
24330042,27.87578587,12.18618746,87.57436411,38.28403698
24330043,50.25539609,21.62269673,157.8819832,67.92970519
24330044,526.3647385,239.3382314,1653.623595,751.9032296
24330045,439.7088408,207.6112777,1381.386064,652.2300649
24330046,753.6221058,346.1005036,2367.573671,1087.3068
24330047,781.7920963,355.1867092,2456.072306,1115.851956
24330048,9.070938945,5.090999276,28.49719515,15.99384592
24330049,12.9920612,5.126278504,40.81576402,16.10467889
24330050,50.48882689,20.54601529,158.6153276,64.54721071
24330051,204.2584377,80.47414931,641.6968074,252.8169963
24330052,530.1491226,235.2174613,1665.512589,738.9574483
24330053,592.7829371,262.7902159,1862.28252,825.5798116
24330054,458.850684,207.8161114,1441.521938,652.873569
24330055,182.0396,76.7723713,571.8942702,241.1875177
24330056,28.48445859,10.80637665,89.48656586,33.94923351
24330057,12.1375993,5.63251756,38.1313928,17.69507579
24330058,173.6157489,65.94526453,545.4299612,207.1731586
24330059,9.44220837,4.779555962,29.66357245,15.0154179
24330060,9.036325497,4.340294793,28.3884538,13.63543824
24330061,13.35817033,6.353508869,41.96592978,19.96013679
24330062,116.9787048,48.5890746,367.4994396,152.6470798
24330063,87.91403269,34.72619235,276.1900793,109.0955508
24330064,233.221403,95.56256174,732.6866464,300.2186419
24330065,687.9313894,304.1319875,2161.200199,955.4588177
24330066,806.0618852,354.6462472,2532.318097,1114.154045
24330067,556.0026719,243.6191553,1746.733909,765.3521487
24330068,764.2666797,328.5033195,2401.014586,1032.023615
24330069,24.37334071,13.36425873,76.57110811,41.98505703
24330070,78.50486441,41.74736409,246.6303053,131.1532123
24330071,31.02728817,14.2744978,97.47510058,44.84465743
24330072,5.25982036,2.021421158,16.524213,6.35048186
24330073,26.18567626,11.05090084,82.26472816,34.7174289
24330074,16.10010399,6.116589874,50.57996843,19.21583381
24330075,20.83138657,8.572099478,65.44373101,26.93004475
24330076,11.85659324,5.623450978,37.24858623,17.66659228
24330077,6.61819924,2.229522213,20.79168611,7.004250604
24330078,3.755846957,1.553907097,11.79934121,4.881743119
24330079,33.72130256,17.57301707,105.9385964,55.20726134
24330080,20.22828779,7.49618498,63.54904033,23.54995966
24330081,13.13949627,5.80584646,41.27894496,18.23960459
24330082,11.08326776,4.85479076,34.81911257,15.25177499
24330083,5.010639088,2.17809119,15.74138695,6.842675282
24330084,26.64094649,11.27371586,83.69500178,35.41742292
24330085,8.374289938,4.376562504,26.30860775,13.74937661
24330086,28.68380604,12.79968454,90.11283432,40.21139491
24330087,16.27942888,7.947355585,51.14333418,24.96735392
24330088,9.670438404,4.157942956,30.38057825,13.06256305
24330089,390.1091317,187.8600258,1225.563982,590.1796768
24330090,374.6466601,188.7131482,1176.987195,592.8598399
24330091,47.76130611,25.31167395,150.0465684,79.51896894
24330092,27.08659951,11.91016054,85.09506202,37.41687284
24330093,32.02243061,16.5029189,100.6014328,51.84544878
24330094,40.69520543,24.21206883,127.8477584,76.06445756
24340074,1.221510579,0,3.837488661,0
24340075,0,0,0,0
24340076,2.279000505,1.872773829,7.159691245,5.883492504
24340077,1.291194358,0.940827095,4.056406709,2.95569549
24340078,14.75803442,8.305807997,46.3637325,26.09346538
24340079,51.87888112,20.99884383,162.9823118,65.96981349
24340080,24.93631484,14.95134217,78.33974351,46.97102672
24340081,12.42048659,6.55583421,39.02010944,20.59576059
24340082,4.1608198,2.167822081,13.07160092,6.810413923
24340083,388.4558498,185.1751255,1220.370044,581.7448139
24340084,419.1899473,204.9144979,1316.924059,643.7578814
24340085,27.4678364,13.5964748,86.29275303,42.71458534
24340086,95.9445046,33.36164671,301.4185508,104.8087042
24340087,19.24855387,8.709817014,60.47111542,27.36269715
24340088,357.867631,156.2506316,1124.27432,490.8758363
24340089,270.7819327,125.235042,850.6865307,393.437488
24340090,1072.211522,538.2883123,3368.451839,1691.082607
24340091,984.2213897,510.9360489,3092.022688,1605.152938
24340092,1115.458139,565.2088036,3504.315096,1775.655825
24340093,1215.243539,603.1472477,3817.800175,1894.842963
24340094,1480.623912,684.8775338,4651.517205,2151.606229
24340095,1215.81688,496.9737301,3819.601378,1561.28902
24340096,1094.463276,435.6453599,3438.357787,1368.620262
24340097,883.4628883,348.3350705,2775.480519,1094.326899
24340098,136.6688449,19.42061496,429.3578391,61.01166128
24340099,1030.375648,529.8838243,3237.020568,1664.67913
24340100,114.143081,58.45821827,358.5910646,183.6519091
24340101,24.24691909,11.69722571,76.1739429,36.74791836
24340102,20.2952719,8.691695745,63.7594771,27.3057675
24340103,39.87745824,14.99571431,125.2787298,47.11042593
24340104,267.2295406,133.8112634,839.5263615,420.3804822
24340105,273.290698,136.4623249,858.5680491,428.7090373
24340106,381.4880187,139.185822,1198.479957,437.265156
24340107,342.0275067,122.7454939,1074.511102,385.6163418
24340108,43.45677438,19.78418392,136.5234831,62.15384685
24340109,13.83299329,6.443940971,43.45763008,20.24423762
24340110,149.6690067,57.51500451,470.1990519,180.6887156
24340111,1193.496246,484.0460372,3749.479039,1520.675474
24340112,1460.127538,581.1711067,4587.125948,1825.802879
24340113,1097.765337,450.5441644,3448.731517,1415.426237
24340114,839.5407694,357.0602765,2637.495114,1121.737941
24340115,819.0513004,327.3607205,2573.125548,1028.434035
24340116,68.65462757,32.16338926,215.6848736,101.0442674
24340117,357.2006995,168.0392518,1122.179093,527.9108791
24340118,219.0054752,99.1623399,688.025992,311.5276785
24340119,1126.98698,472.3574827,3540.534017,1483.954798
24340120,8.517123118,3.791392579,26.75733142,11.91101107
24340121,76.04851803,33.4750286,238.9134656,105.1649039
24340122,10.41478616,5.05114592,32.71901569,15.86864291
24340123,31.64359545,14.92294962,99.41128701,46.8818289
24340124,126.1255147,57.19854263,396.2349904,179.6945213
24340125,91.70678266,39.61868126,288.1053547,124.465758
24340126,648.1070822,329.0305771,2036.088448,1033.680044
24340127,481.8422134,264.6201339,1513.751958,831.3286688
24340128,640.0182455,290.198808,2010.676618,911.6864434
24340129,749.0270804,358.2675924,2353.137973,1125.530836
24340130,527.163018,234.3925398,1656.131465,736.3658812
24340131,23.09240251,9.730996196,72.54692208,30.57082616
24340132,113.6935784,44.95831464,357.1789106,141.240711
24340133,11.59015602,7.842966136,36.41154901,24.6394048
24340134,70.29839465,68.33426435,220.8489202,214.6784229
24340135,6.622017281,5.522826211,20.80368084,17.35047025
24340136,15.59209913,8.373534718,48.98402408,26.30623515
24340137,137.3568316,63.78056333,431.5192131,200.3725492
24340138,220.8447135,127.8030539,693.8041294,401.5051354
24340139,298.2167052,166.2211947,936.8754103,522.1992841
24340140,207.0301984,107.3713353,650.4045505,337.3169982
24340141,305.6445846,155.936544,960.2107816,489.8891011
24340142,299.9092746,148.4665775,942.1927739,466.421509
24340143,7.362575652,2.864576187,23.13021358,8.999331505
24340144,376.9021184,182.3864982,1184.072926,572.984083
24340145,484.4061125,242.5128141,1521.806684,761.8764753
24340146,415.7397187,182.6686426,1306.084846,573.8704656
24340147,413.8865147,208.1496789,1300.262834,653.9215021
24340148,130.7616472,66.635686,410.7998303,209.3421816
24340149,20.79725026,10.26744909,65.33648862,32.25614262
24340150,38.68394048,19.39057907,121.5291832,60.91730074
24340151,147.6134303,73.08643694,463.7412681,229.6078134
24340152,93.49752771,48.79164866,293.7311462,153.283485
24340153,38.98885398,21.4569079,122.4870972,67.40886423
24340154,104.7492317,37.33060719,329.0794167,117.2775613
24340155,24.45985687,11.79313863,76.84290664,37.04923769
24340156,4.540673033,2.889519203,14.26494504,9.077692299
24340157,30.5267522,15.85465228,95.90262044,49.80885913
24340158,12.9552157,6.759076225,40.70001048,21.23426421
24340159,13.69528179,7.461175071,43.02499666,23.43997279
24340160,17.5523973,9.350907695,55.14248242,29.37674292
24340161,363.2498496,149.542797,1141.183059,469.8025524
24340162,152.289338,74.22937379,478.4310656,233.1984554
24340163,0,0,0,0
24340164,13.59534191,17.29386898,42.71102625,54.33029173
24340165,0,0,0,0
24350026,0,0,0,0
24350027,7.326002456,4.793542061,23.01531549,15.05935652
24350028,11.99066256,10.25677429,37.66977741,32.22260677
24350029,15.70430855,9.19155554,49.33654038,28.87612336
24350030,6.045551818,10.73575227,18.99266118,33.72736047
24350031,6.843693752,4.973367509,21.50009801,15.62429483
24350032,7.719186463,2.984752099,24.25053948,9.376875267
24350033,420.5739331,221.8093154,1321.271978,696.8345157
24350034,331.6058723,176.6107018,1041.770572,554.8388833
24350035,25.00714564,12.01675502,78.56226503,37.7517493
24350036,1.53091432,2.116859984,4.80950918,6.650311774
24350037,0.264645295,0.232371478,0.831407714,0.730016529
24350038,35.53667701,23.28753317,111.6417634,73.15994313
24350039,2.798432206,2.089752795,8.791534059,6.565152028
24350040,41.10575076,16.72699528,129.1375246,52.54940548
24350041,18.81985327,9.258544124,59.12431277,29.0865742
24350042,689.680935,387.1645948,2166.696559,1216.313447
24350043,670.9151918,379.7276657,2107.742238,1192.949645
24350044,690.8870183,382.8200585,2170.485581,1202.664683
24350045,523.6328347,280.4973142,1645.041067,881.2083017
24350046,11.29887475,10.32818851,35.4964619,32.44696116
24350047,421.5448297,244.8031898,1324.32214,769.0719025
24350048,19.01263027,10.3411196,59.72993958,32.48758538
24350049,68.05076767,29.88397743,213.7877918,93.88328395
24350050,14.9125834,6.423478406,46.84926247,20.17995257
24350051,52.72364805,24.17264733,165.6362254,75.94061127
24350052,28.89154697,14.42501036,90.76547171,45.31750658
24350053,2.874486903,1.628875911,9.030466936,5.117264597
24350054,10.12291934,6.836257214,31.80208902,21.47673544
24350055,0.006095557,0.009752891,0.019149756,0.03063961
24350056,0,0.019385534,0,0.060901452
24350057,0,0.063375873,0,0.199101176
24360079,4.666673293,2.846884114,14.66078653,8.943750217
24360080,160.3551459,74.67949561,503.7705482,234.6125548
24360081,123.7567288,52.5912432,388.79323,165.2202633
24360082,424.5488189,175.7654937,1333.759451,552.1835838
24360083,545.3300251,236.7460139,1713.204801,743.7595382
24360084,704.9978406,347.1165363,2214.816037,1090.49876
24360085,455.1555289,217.7710067,1429.913266,684.1477949
24360086,1092.941979,729.0032434,3433.578492,2290.231234
24360087,1425.545412,918.8813962,4478.482993,2886.751044
24360088,1800.091214,1249.605278,5655.153333,3925.750762
24360089,1823.380859,1255.474921,5728.319912,3944.190788
24360090,1815.850588,1214.895897,5704.662867,3816.708024
24360091,1799.717046,1270.330688,5653.97785,3990.861558
24360092,1648.75035,1179.120741,5179.701986,3704.317059
24360093,1457.579303,1054.32008,4579.120432,3312.244218
24360094,1665.670634,1188.010953,5232.858626,3732.246483
24360095,1524.784672,1098.76755,4790.252324,3451.880062
24360096,1677.176959,1194.940645,5269.006813,3754.016752
24360097,1290.659676,962.4897376,4054.726956,3023.750689
24360098,1115.159594,827.1746146,3503.377189,2598.645692
24360099,1187.204301,794.9092704,3729.71231,2497.281124
